college_code,college_name,branch_id,branch_name,students_count,verified_students_count,logged_in_students_count
3115,MEENAKSHI SUNDARARAJAN ENGINEERING COLLEGE,65,B.E. Electrical and Electronics Engineering,145,145,0
3115,MEENAKSHI SUNDARARAJAN ENGINEERING COLLEGE,37,B.Tech. Information Technology,184,184,0
3115,MEENAKSHI SUNDARARAJAN ENGINEERING COLLEGE,81,B.E Electronics and Communication Engineering,334,334,0
3115,MEENAKSHI SUNDARARAJAN ENGINEERING COLLEGE,83,B.E Mechanical Engineering,130,130,0
3115,MEENAKSHI SUNDARARAJAN ENGINEERING COLLEGE,84,B.E Civil Engineering,100,100,0
3115,MEENAKSHI SUNDARARAJAN ENGINEERING COLLEGE,86,B.Tech. Artificial Intelligence and Data Science,61,61,0
7221,SVS School of Architecture,75,B.Arch Architecture,49,49,0
7315,K.S.R. COLLEGE OF ENGINEERING,60,B.Tech. Chemical Engineering,1,1,0
7315,K.S.R. COLLEGE OF ENGINEERING,61,B.E. Computer Science and Engineering,389,389,4
7315,K.S.R. COLLEGE OF ENGINEERING,62,B.E. Mechanical Engineering,68,68,2
7315,K.S.R. COLLEGE OF ENGINEERING,36,B.E. Electronics and Communication Engineering,150,150,0
7315,K.S.R. COLLEGE OF ENGINEERING,65,B.E. Electrical and Electronics Engineering,139,139,0
7315,K.S.R. COLLEGE OF ENGINEERING,37,B.Tech. Information Technology,195,195,7
7315,K.S.R. COLLEGE OF ENGINEERING,7020,B.Tech Construction Engineering and Management,12,12,0
7315,K.S.R. COLLEGE OF ENGINEERING,81,B.E Electronics and Communication Engineering,113,113,0
7315,K.S.R. COLLEGE OF ENGINEERING,83,B.E Mechanical Engineering,197,197,5
7315,K.S.R. COLLEGE OF ENGINEERING,84,B.E Civil Engineering,102,102,0
7315,K.S.R. COLLEGE OF ENGINEERING,93,B.E Automobile Engineering,100,100,0
7302,Al ameen Engineering College (Autonomous),61,B.E. Computer Science and Engineering,140,140,2
7302,Al ameen Engineering College (Autonomous),65,B.E. Electrical and Electronics Engineering,64,64,0
7302,Al ameen Engineering College (Autonomous),37,B.Tech. Information Technology,59,59,0
7302,Al ameen Engineering College (Autonomous),81,B.E Electronics and Communication Engineering,66,66,0
7302,Al ameen Engineering College (Autonomous),83,B.E Mechanical Engineering,95,95,0
7302,Al ameen Engineering College (Autonomous),84,B.E Civil Engineering,56,56,0
7306,EXCEL COLLEGE OF ARCHITECTURE AND PLANNING,75,B.Arch Architecture,88,88,0
7309,EXCEL ENGINEERING COLLEGE,1040,ELECTRONICS AND COMMUNICATION ENGINEERING (FULL TIME),7,7,0
7309,EXCEL ENGINEERING COLLEGE,61,B.E. Computer Science and Engineering,380,0,0
7309,EXCEL ENGINEERING COLLEGE,65,B.E. Electrical and Electronics Engineering,26,6,0
7309,EXCEL ENGINEERING COLLEGE,37,B.Tech. Information Technology,225,0,0
7309,EXCEL ENGINEERING COLLEGE,42,B.E. Civil Engineering,12,12,0
7309,EXCEL ENGINEERING COLLEGE,7005,B.Tech. Food Technology,119,0,0
7309,EXCEL ENGINEERING COLLEGE,7006,B.Tech. Computer Science and Business Systems,17,1,0
7309,EXCEL ENGINEERING COLLEGE,79,B.E Biomedical Engineering,164,0,0
7309,EXCEL ENGINEERING COLLEGE,81,B.E Electronics and Communication Engineering,238,54,0
7309,EXCEL ENGINEERING COLLEGE,83,B.E Mechanical Engineering,274,80,0
7309,EXCEL ENGINEERING COLLEGE,84,B.E Civil Engineering,171,0,0
7309,EXCEL ENGINEERING COLLEGE,86,B.Tech. Artificial Intelligence and Data Science,113,104,0
7309,EXCEL ENGINEERING COLLEGE,88,B.E Agriculture Engineering,171,0,0
7309,EXCEL ENGINEERING COLLEGE,100,B.E Aeronautical Engineering,437,213,0
7309,EXCEL ENGINEERING COLLEGE,125,B.E Aerospace Engineering,1,1,0
7309,EXCEL ENGINEERING COLLEGE,131,B.Tech. Petrochemical Technology,25,1,0
7309,EXCEL ENGINEERING COLLEGE,132,B.E Safety and Fire Engineering,33,0,0
9204,Kamaraj College of Engineering and Technology ,61,B.E. Computer Science and Engineering,670,336,5
9204,Kamaraj College of Engineering and Technology ,65,B.E. Electrical and Electronics Engineering,168,84,0
9204,Kamaraj College of Engineering and Technology ,37,B.Tech. Information Technology,312,158,0
9204,Kamaraj College of Engineering and Technology ,47,B.E. Mechanical and Automation Engineering,2,1,0
9204,Kamaraj College of Engineering and Technology ,81,B.E Electronics and Communication Engineering,392,196,0
9204,Kamaraj College of Engineering and Technology ,83,B.E Mechanical Engineering,289,145,1
9204,Kamaraj College of Engineering and Technology ,84,B.E Civil Engineering,134,67,0
9204,Kamaraj College of Engineering and Technology ,86,B.Tech. Artificial Intelligence and Data Science,208,104,0
9204,Kamaraj College of Engineering and Technology ,91,B.E Electronics and Instrumenataion Engineering,29,16,0
9204,Kamaraj College of Engineering and Technology ,98,B.E Mechatronics Engineering,156,78,1
9204,Kamaraj College of Engineering and Technology ,99,B.Tech. Biotechnology,262,131,0
7236,"Pollachi institute of engineering and technology, pollachi",61,B.E. Computer Science and Engineering,125,125,0
7236,"Pollachi institute of engineering and technology, pollachi",65,B.E. Electrical and Electronics Engineering,12,12,0
7236,"Pollachi institute of engineering and technology, pollachi",81,B.E Electronics and Communication Engineering,65,65,0
7236,"Pollachi institute of engineering and technology, pollachi",83,B.E Mechanical Engineering,81,81,0
7236,"Pollachi institute of engineering and technology, pollachi",84,B.E Civil Engineering,31,31,0
7317,M.P. NACHIMUTHU M. JAGANATHAN ENGINEERING COLLEGE,61,B.E. Computer Science and Engineering,113,96,0
7317,M.P. NACHIMUTHU M. JAGANATHAN ENGINEERING COLLEGE,65,B.E. Electrical and Electronics Engineering,38,27,0
7317,M.P. NACHIMUTHU M. JAGANATHAN ENGINEERING COLLEGE,37,B.Tech. Information Technology,82,69,0
7317,M.P. NACHIMUTHU M. JAGANATHAN ENGINEERING COLLEGE,81,B.E Electronics and Communication Engineering,56,31,0
7317,M.P. NACHIMUTHU M. JAGANATHAN ENGINEERING COLLEGE,83,B.E Mechanical Engineering,45,36,0
7317,M.P. NACHIMUTHU M. JAGANATHAN ENGINEERING COLLEGE,84,B.E Civil Engineering,10,10,0
7211,"STUDY WORLD COLLEGE OF ENGINEERING, COIMBATORE",61,B.E. Computer Science and Engineering,100,100,0
7211,"STUDY WORLD COLLEGE OF ENGINEERING, COIMBATORE",65,B.E. Electrical and Electronics Engineering,15,15,0
7211,"STUDY WORLD COLLEGE OF ENGINEERING, COIMBATORE",81,B.E Electronics and Communication Engineering,55,55,0
7211,"STUDY WORLD COLLEGE OF ENGINEERING, COIMBATORE",83,B.E Mechanical Engineering,63,63,0
9501,A.R. COLLEGE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,3,3,0
9501,A.R. COLLEGE OF ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,5,5,0
9501,A.R. COLLEGE OF ENGINEERING AND TECHNOLOGY,84,B.E Civil Engineering,3,3,0
1133,Velammal Institute of Technology,61,B.E. Computer Science and Engineering,330,330,0
1133,Velammal Institute of Technology,65,B.E. Electrical and Electronics Engineering,50,50,0
1133,Velammal Institute of Technology,37,B.Tech. Information Technology,154,154,0
1133,Velammal Institute of Technology,81,B.E Electronics and Communication Engineering,252,252,0
1133,Velammal Institute of Technology,83,B.E Mechanical Engineering,66,66,0
1133,Velammal Institute of Technology,86,B.Tech. Artificial Intelligence and Data Science,110,110,0
1133,Velammal Institute of Technology,98,B.E Mechatronics Engineering,35,35,0
9230,"Arulmurugan College Of Engineering, Karur",61,B.E. Computer Science and Engineering,43,43,0
9230,"Arulmurugan College Of Engineering, Karur",65,B.E. Electrical and Electronics Engineering,23,23,0
9230,"Arulmurugan College Of Engineering, Karur",81,B.E Electronics and Communication Engineering,19,19,0
9230,"Arulmurugan College Of Engineering, Karur",83,B.E Mechanical Engineering,29,29,0
9230,"Arulmurugan College Of Engineering, Karur",84,B.E Civil Engineering,10,10,0
5101,Adhiparasakthi College of Engineering,61,B.E. Computer Science and Engineering,112,112,0
5101,Adhiparasakthi College of Engineering,65,B.E. Electrical and Electronics Engineering,35,35,0
5101,Adhiparasakthi College of Engineering,37,B.Tech. Information Technology,56,56,0
5101,Adhiparasakthi College of Engineering,81,B.E Electronics and Communication Engineering,62,62,0
5101,Adhiparasakthi College of Engineering,83,B.E Mechanical Engineering,31,31,0
5101,Adhiparasakthi College of Engineering,84,B.E Civil Engineering,13,13,0
4103,ARM COLLEGE OF ENGINEERING AND TECHNOLOGY,61,B.E. Computer Science and Engineering,16,16,0
4103,ARM COLLEGE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,4,4,0
4103,ARM COLLEGE OF ENGINEERING AND TECHNOLOGY,37,B.Tech. Information Technology,13,13,0
4103,ARM COLLEGE OF ENGINEERING AND TECHNOLOGY,81,B.E Electronics and Communication Engineering,15,15,0
4103,ARM COLLEGE OF ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,14,14,0
4103,ARM COLLEGE OF ENGINEERING AND TECHNOLOGY,84,B.E Civil Engineering,7,7,0
1137,ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY ,75,B.Arch Architecture,131,0,0
7100,"Anna University, Regional Campus Coimbatore",1040,ELECTRONICS AND COMMUNICATION ENGINEERING (FULL TIME),1,1,0
7100,"Anna University, Regional Campus Coimbatore",61,B.E. Computer Science and Engineering,139,139,0
7100,"Anna University, Regional Campus Coimbatore",65,B.E. Electrical and Electronics Engineering,144,144,0
7100,"Anna University, Regional Campus Coimbatore",81,B.E Electronics and Communication Engineering,144,144,0
7100,"Anna University, Regional Campus Coimbatore",83,B.E Mechanical Engineering,156,156,0
7153,Asian College of Engineering and Technology ,61,B.E. Computer Science and Engineering,130,130,0
7153,Asian College of Engineering and Technology ,65,B.E. Electrical and Electronics Engineering,90,90,0
7153,Asian College of Engineering and Technology ,79,B.E Biomedical Engineering,93,93,0
7153,Asian College of Engineering and Technology ,81,B.E Electronics and Communication Engineering,39,39,0
7153,Asian College of Engineering and Technology ,83,B.E Mechanical Engineering,124,124,0
7153,Asian College of Engineering and Technology ,84,B.E Civil Engineering,18,18,0
7153,Asian College of Engineering and Technology ,88,B.E Agriculture Engineering,47,47,0
2103,Arignar Anna institute of science and technology ,61,B.E. Computer Science and Engineering,52,0,0
2103,Arignar Anna institute of science and technology ,65,B.E. Electrical and Electronics Engineering,37,0,0
2103,Arignar Anna institute of science and technology ,37,B.Tech. Information Technology,24,0,0
2103,Arignar Anna institute of science and technology ,81,B.E Electronics and Communication Engineering,25,0,0
2103,Arignar Anna institute of science and technology ,83,B.E Mechanical Engineering,43,0,0
2103,Arignar Anna institute of science and technology ,84,B.E Civil Engineering,12,0,0
4107,DHANALAKSHMI COLLEGE OF ENGINEERING,61,B.E. Computer Science and Engineering,318,318,0
4107,DHANALAKSHMI COLLEGE OF ENGINEERING,65,B.E. Electrical and Electronics Engineering,43,43,0
4107,DHANALAKSHMI COLLEGE OF ENGINEERING,81,B.E Electronics and Communication Engineering,205,205,0
4107,DHANALAKSHMI COLLEGE OF ENGINEERING,83,B.E Mechanical Engineering,81,81,0
4107,DHANALAKSHMI COLLEGE OF ENGINEERING,86,B.Tech. Artificial Intelligence and Data Science,131,131,0
6202,Annai mathammal sheela Engineering college ,61,B.E. Computer Science and Engineering,80,80,0
6202,Annai mathammal sheela Engineering college ,49,B.E. Industrial Engineering,67,67,0
6202,Annai mathammal sheela Engineering college ,81,B.E Electronics and Communication Engineering,61,61,0
6202,Annai mathammal sheela Engineering college ,83,B.E Mechanical Engineering,88,88,0
6202,Annai mathammal sheela Engineering college ,146,B.E. Medical Electronics,126,126,0
9104,Fatima Michael College of engineering and technology ,61,B.E. Computer Science and Engineering,108,108,0
9104,Fatima Michael College of engineering and technology ,65,B.E. Electrical and Electronics Engineering,19,19,0
9104,Fatima Michael College of engineering and technology ,81,B.E Electronics and Communication Engineering,46,46,0
9104,Fatima Michael College of engineering and technology ,83,B.E Mechanical Engineering,47,47,0
9104,Fatima Michael College of engineering and technology ,84,B.E Civil Engineering,32,32,0
9104,Fatima Michael College of engineering and technology ,93,B.E Automobile Engineering,30,30,0
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,60,B.Tech. Chemical Engineering,176,176,0
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,61,B.E. Computer Science and Engineering,570,570,0
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,199,199,1
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,37,B.Tech. Information Technology,366,366,0
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,7005,B.Tech. Food Technology,167,167,0
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,79,B.E Biomedical Engineering,158,158,0
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,81,B.E Electronics and Communication Engineering,430,430,1
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,447,447,0
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,84,B.E Civil Engineering,197,197,1
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,88,B.E Agriculture Engineering,172,172,0
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,90,B.Tech. Artificial Intelligence and Machine Learning,125,125,0
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,91,B.E Electronics and Instrumenataion Engineering,109,109,0
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,93,B.E Automobile Engineering,146,146,0
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,98,B.E Mechatronics Engineering,290,290,0
7207,HINDUSTHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,100,B.E Aeronautical Engineering,215,215,0
7240,"DHAANISH AHMED INSTITUTE OF TECHNOLOGY,COIMBATORE",61,B.E. Computer Science and Engineering,82,82,0
7240,"DHAANISH AHMED INSTITUTE OF TECHNOLOGY,COIMBATORE",1093,BIOMEDICAL ENGINEERING,4,4,0
7240,"DHAANISH AHMED INSTITUTE OF TECHNOLOGY,COIMBATORE",7005,B.Tech. Food Technology,103,103,0
7240,"DHAANISH AHMED INSTITUTE OF TECHNOLOGY,COIMBATORE",79,B.E Biomedical Engineering,143,143,1
7240,"DHAANISH AHMED INSTITUTE OF TECHNOLOGY,COIMBATORE",81,B.E Electronics and Communication Engineering,18,18,0
7240,"DHAANISH AHMED INSTITUTE OF TECHNOLOGY,COIMBATORE",83,B.E Mechanical Engineering,5,5,0
7240,"DHAANISH AHMED INSTITUTE OF TECHNOLOGY,COIMBATORE",86,B.Tech. Artificial Intelligence and Data Science,50,50,0
7240,"DHAANISH AHMED INSTITUTE OF TECHNOLOGY,COIMBATORE",87,B.E Robotics and Automation Engineering,33,33,0
4115,PERI INSTITUTE OF TECHNOLOGY,61,B.E. Computer Science and Engineering,328,328,0
4115,PERI INSTITUTE OF TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,82,82,0
4115,PERI INSTITUTE OF TECHNOLOGY,81,B.E Electronics and Communication Engineering,143,143,0
4115,PERI INSTITUTE OF TECHNOLOGY,83,B.E Mechanical Engineering,115,115,0
4115,PERI INSTITUTE OF TECHNOLOGY,84,B.E Civil Engineering,39,39,0
9508,Government College of Engineering,61,B.E. Computer Science and Engineering,177,177,0
9508,Government College of Engineering,65,B.E. Electrical and Electronics Engineering,178,178,0
9508,Government College of Engineering,81,B.E Electronics and Communication Engineering,352,352,0
9508,Government College of Engineering,83,B.E Mechanical Engineering,345,345,0
9508,Government College of Engineering,84,B.E Civil Engineering,176,176,0
4106,Dhaanish Ahmed College of Engineering ,61,B.E. Computer Science and Engineering,191,191,0
4106,Dhaanish Ahmed College of Engineering ,36,B.E. Electronics and Communication Engineering,1,1,0
4106,Dhaanish Ahmed College of Engineering ,65,B.E. Electrical and Electronics Engineering,41,41,4
4106,Dhaanish Ahmed College of Engineering ,1072,PETROLEUM ENGINEERING (FULL TIME),2,2,2
4106,Dhaanish Ahmed College of Engineering ,81,B.E Electronics and Communication Engineering,94,94,0
4106,Dhaanish Ahmed College of Engineering ,83,B.E Mechanical Engineering,44,44,1
4106,Dhaanish Ahmed College of Engineering ,84,B.E Civil Engineering,25,25,0
4106,Dhaanish Ahmed College of Engineering ,86,B.Tech. Artificial Intelligence and Data Science,81,81,0
4106,Dhaanish Ahmed College of Engineering ,87,B.E Robotics and Automation Engineering,26,26,0
4106,Dhaanish Ahmed College of Engineering ,142,B.Tech. Petroleum Engineering,72,72,0
7111,Jansons Institute of Technology ,61,B.E. Computer Science and Engineering,276,276,0
7111,Jansons Institute of Technology ,65,B.E. Electrical and Electronics Engineering,9,9,0
7111,Jansons Institute of Technology ,81,B.E Electronics and Communication Engineering,221,221,0
7111,Jansons Institute of Technology ,83,B.E Mechanical Engineering,71,71,0
7111,Jansons Institute of Technology ,84,B.E Civil Engineering,34,34,0
7111,Jansons Institute of Technology ,86,B.Tech. Artificial Intelligence and Data Science,125,125,0
9612,Loyola Institute of Technology and Science ,61,B.E. Computer Science and Engineering,141,141,0
9612,Loyola Institute of Technology and Science ,65,B.E. Electrical and Electronics Engineering,48,48,0
9612,Loyola Institute of Technology and Science ,37,B.Tech. Information Technology,106,106,0
9612,Loyola Institute of Technology and Science ,79,B.E Biomedical Engineering,103,103,0
9612,Loyola Institute of Technology and Science ,81,B.E Electronics and Communication Engineering,97,97,0
9612,Loyola Institute of Technology and Science ,83,B.E Mechanical Engineering,194,194,0
9612,Loyola Institute of Technology and Science ,84,B.E Civil Engineering,50,50,0
9612,Loyola Institute of Technology and Science ,87,B.E Robotics and Automation Engineering,16,16,0
9612,Loyola Institute of Technology and Science ,88,B.E Agriculture Engineering,43,43,0
4118,RRASE COLLEGE OF ENGINEERING,61,B.E. Computer Science and Engineering,91,91,0
4118,RRASE COLLEGE OF ENGINEERING,65,B.E. Electrical and Electronics Engineering,73,73,0
4118,RRASE COLLEGE OF ENGINEERING,37,B.Tech. Information Technology,58,58,0
4118,RRASE COLLEGE OF ENGINEERING,81,B.E Electronics and Communication Engineering,57,57,0
4118,RRASE COLLEGE OF ENGINEERING,83,B.E Mechanical Engineering,79,79,0
4118,RRASE COLLEGE OF ENGINEERING,84,B.E Civil Engineering,39,39,0
4117,PRINCE SHRI VENKATESHWARA PADMAVATHY ENGINEERING COLLEGE,61,B.E. Computer Science and Engineering,161,161,0
4117,PRINCE SHRI VENKATESHWARA PADMAVATHY ENGINEERING COLLEGE,65,B.E. Electrical and Electronics Engineering,16,16,0
4117,PRINCE SHRI VENKATESHWARA PADMAVATHY ENGINEERING COLLEGE,37,B.Tech. Information Technology,145,145,0
4117,PRINCE SHRI VENKATESHWARA PADMAVATHY ENGINEERING COLLEGE,81,B.E Electronics and Communication Engineering,202,202,1
4117,PRINCE SHRI VENKATESHWARA PADMAVATHY ENGINEERING COLLEGE,83,B.E Mechanical Engineering,54,54,0
4117,PRINCE SHRI VENKATESHWARA PADMAVATHY ENGINEERING COLLEGE,84,B.E Civil Engineering,9,9,0
4120,Sri Krishna Engineering College,61,B.E. Computer Science and Engineering,10,10,0
4120,Sri Krishna Engineering College,65,B.E. Electrical and Electronics Engineering,9,9,0
4120,Sri Krishna Engineering College,37,B.Tech. Information Technology,1,1,0
4120,Sri Krishna Engineering College,81,B.E Electronics and Communication Engineering,2,2,0
4124,Sri Sai Ram Institute of Technology ,61,B.E. Computer Science and Engineering,498,498,0
4124,Sri Sai Ram Institute of Technology ,65,B.E. Electrical and Electronics Engineering,164,164,1
4124,Sri Sai Ram Institute of Technology ,37,B.Tech. Information Technology,350,349,0
4124,Sri Sai Ram Institute of Technology ,81,B.E Electronics and Communication Engineering,312,312,2
4124,Sri Sai Ram Institute of Technology ,83,B.E Mechanical Engineering,151,151,0
4124,Sri Sai Ram Institute of Technology ,84,B.E Civil Engineering,2,2,0
4124,Sri Sai Ram Institute of Technology ,86,B.Tech. Artificial Intelligence and Data Science,111,111,0
4124,Sri Sai Ram Institute of Technology ,123,B.E Computer and Communication Engineering,107,107,0
5113,KINGSTON ENGINEERING COLLEGE,61,B.E. Computer Science and Engineering,292,292,0
5113,KINGSTON ENGINEERING COLLEGE,62,B.E. Mechanical Engineering,1,1,0
