id,college code,college code,college type
1125,9602,ARUNACHALA COLLEGE OF ENGINEERING FOR WOMEN,ENGINEERING
1099,9515,KALASALINGAM INSTITUTE OF TECHNOLOGY,ENGINEERING
1121,9538,V.P.M.M. COLLEGE OF  ARCHITECTURE FOR WOMEN,ENGINEERING
1096,9512,J P COLLEGE OF ENGINEERING,ENGINEERING
1133,9610,K N S K COLLEGE OF ENGINEERING,ENGINEERING
1069,9225,V.S.B. ENGINEERING COLLEGE, KARUR,ENGINEERING
1094,9510,INFANT JESUS COLLEGE OF ENGINEERING,ENGINEERING
1070,9226,VIJAY INSTITUTE OF MANAGEMENT ,ENGINEERING
1103,9519,P.S.R. ENGINEERING COLLEGE,ENGINEERING
1093,9509,Holycross Engineering college ,ENGINEERING
1126,9603,BETHLAHEM INSTITUTE OF ENGINEERING,ENGINEERING
1119,9536,RAMCO INSTITUTE OF TECHNOLOGY,ENGINEERING
1115,9532,UNIVERSITY COLLEGE OF ENGINEERING, THOOTHUKUDI,ENGINEERING
1130,9607,IMMANUEL ARASAR J J COLLEGE OF ENGINEERING,ENGINEERING
1102,9518,NELLAI COLLEGE OF ENGINEERING,ENGINEERING
1105,9522,PSN COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1104,9520,P.S.R.R COLLEGE OF ENGINEERING,ENGINEERING
1131,9608,JAMES COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1127,9604,C.S.I. INSTITUTE OF TECHNOLOGY,ENGINEERING
1118,9535,V.P.MUTHAIAH PILLAI MEENAKSHI AMMAL ENGINEERING COLLEGE FOR WOMEN,ENGINEERING
1100,9516,MAHAKAVI BHARATHIYAR COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1123,9577,ARULMIGU KALASALINGAM COLLEGE OF ENGINEERING,ENGINEERING
1098,9514,JOE SURESH ENGINEERING COLLEGE,ENGINEERING
1095,9511,INFANT JESUS COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1044,9177,Thiagarajar College of Engineering, Madurai,ENGINEERING
1129,9606,DMI ENGINEERING COLLEGE,ENGINEERING
1114,9531,THAMIRABHARANI ENGINEERING COLLEGE,ENGINEERING
1008,9100,Anna University Regional Campus Madurai ,ENGINEERING
1136,9613,M.E.T. ENGINEERING COLLEGE,ENGINEERING
1162,9676,NOORUL ISLAM COLLEGE OF ENGINEERING,ENGINEERING
1089,9505,Dr.Sivanthi Aditanar College of Engineering, Tiruchendur,ENGINEERING
1148,9625,RAJAS ENGINEERING COLLEGE,ENGINEERING
1110,9527,Sardar Raja College of Engineering,ENGINEERING
1137,9614,MAR EPHRAEM COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1159,9636,LOURDES MOUNT COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1132,9609,Jayamatha Engineering College,ENGINEERING
1106,9523,PSN ENGINEERING COLLEGE,ENGINEERING
1107,9524,PSN INSTITUTE OF TECHNOLOGY AND SCIENCE ,ENGINEERING
1134,9611,LORD JEGANNATH COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1139,9616,MARTHANDAM COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
585,3128,Agni College of Technology,ENGINEERING
1122,9576,National Engineering College(Autonomous),ENGINEERING
1149,9626,UDAYA SCHOOL OF ENGINEERING,ENGINEERING
1108,9525,Renganayagi Varatharaj college of engineering ,ENGINEERING
1161,9638,GOOD SHEPHERD COLLEGE OF ENGINEERING & TECHNOLOGY,ENGINEERING
1097,9513,Jayaraj Annapackiam CSI College of Engineering,ENGINEERING
1160,9637,NARAYANAGURU SIDDHARTHA COLLEGE OF ENGINEERING,ENGINEERING
1140,9617,NARAYANAGURU COLLEGE OF ENGINEERING,ENGINEERING
881,7301,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1157,9634,SIGMA COLLEGE OF ARCHITECTURE,ENGINEERING
1154,9631,ARUL COLLEGE OF TECHNOLOGY,ENGINEERING
1147,9624,TAMIZHAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
1158,9635,STELLA MARY'S COLLEGE OF ENGINEERING,ENGINEERING
947,8129,OASYS Institute of Technology, Trichy,ENGINEERING
1116,9533,Unnamalai Institute of Technology,ENGINEERING
1152,9629,Vins Christian College of engineering,ENGINEERING
733,6201,AVS Engineering College,ENGINEERING
1088,9504,Dr.G.U.Pope College of Engineering,ENGINEERING
750,6218,PGP COLLEGE OF ENGINEERING AND TECHNOLOGY ,ENGINEERING
1111,9528,SCAD College of Engineering and Technology ,ENGINEERING
561,3105,Dhanalakshmi Srinivasan College of Engineering and Technology,ENGINEERING
1101,9517,Mepco Schlenk Engineering College, Sivakasi ,ENGINEERING
1142,9619,Rajas Institute of technology ,ENGINEERING
1153,9630,VINS CHRISTIAN  WOMEN'S COLLEGE OF ENGINEERING  CHUNKANKADI,ENGINEERING
922,8104,Dhanalakshmi Srinivasan Engineering College ,ENGINEERING
823,7155,PSG Institute of Technology and Applied Research ,ENGINEERING
984,8207,AS-SALAM COLLEGE OF ENGINEERING & TECHNOLOGY,ENGINEERING
1022,9114,MNSK ENGINEERING COLLEGE ,ENGINEERING
634,4208,Chendu College of Engineering and Technology,ENGINEERING
1145,9622,St.Xavier's Catholic College of Engineering,ENGINEERING
697,6105,Dhirajlal Gandhi College of Technology,ENGINEERING
660,5105,Bharathidasan Engineering College ,ENGINEERING
502,1130,MARG Instiute of Design & Architecture Swarnabhoomi (MIDAS),ENGINEERING
1156,9633,ROHINI COLLEGE OF ENGINEERING AND TECHNOLOGY,ENGINEERING
524,2105,Dmi college of Engineering,ENGINEERING
770,7101,ADITHYA INSTITUTE OF TECHNOLOGY,ENGINEERING
987,8210,K.S.K COLLEGE OF ENGINEERING AND TECHNOLOGY ,ENGINEERING
792,7124,PPG Business School ,ENGINEERING
878,7276,Dr.Mahalingam College of Engineering and Technology,ENGINEERING
1150,9627,Universal College of Engineering and Technology Vallioor ,ENGINEERING
1058,9214,RVS EDUCATIONAL TRUSTS GROUP OF INSTITUTIONS,ENGINEERING
714,6122,Sengunthar College of Engineering, Tiruchengode ,ENGINEERING
1041,9133,Vaigai College of Engineering,ENGINEERING
1117,9534,V V College of Engineering ,ENGINEERING
536,2117,Rajalakshmi Institute of Technology ,ENGINEERING
689,5134,University College of Engineering kanchipuram ,ENGINEERING
907,7327,Sri shanmugha college of engineering and technology ,ENGINEERING
477,1105,GOJAN SCHOOL OF BUSINESS AND TECHNOLOGY,ENGINEERING
652,4226,UNIVERSITY COLLEGE OF ENGINEERING PANRUTI ,ENGINEERING
659,5104,Arunai Engineering College ,ENGINEERING
842,7210,Nehru Institute of Technology,ENGINEERING
504,1132,Velammal Engineering College ,ENGINEERING
